x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0.034 0 0 0 0 0
0 0 0.057 0 0 0 0 0
0 0 0.079 0 0 0 0 0
0 0 0.098 0 0 0 0 0
0 0 0.105 0 0 0 0 0
0 0 0.11 0 0 0 0 0
0 0 0.117 0 0 0 0 0
0 0 0.118 0 0 0 0 0
0 0 0.125 0 0 0 0 0
0 0 0.133 0 0 0 0 0
0 0 0.138 0 0 0 0 0
0 0 0.139 0 0 0 0 0
0 0 0.144 0 0 0 0 0
0 0 0.15 0 0 0 0 0
0 0 0.157 0 0 0 0 0
0 0 0.161 0 0 0 0 0
0 0 0.164 0 0 0 0 0
0 0 0.171 0 0 0 0 0
0 0 0.173 0 0 0 0 0
0 0 0.173 0 0 0 0 0
0 0 0.178 0 0 0 0 0
0 0 0.178 0 0 0 0 0
0 0 0.18 0 0 0 0 0
0 0 0.183 0 0 0 0 0
0 0 0.188 0 0 0 0 0
0 0 0.19 0 0 0 0 0
0 0 0.188 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.195 0 0 0 0 0
0 0 0.195 0 0 0 0 0
0 0 0.193 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.187 0 0 0 0 0
0 0 0.192 0 0 0 0 0
0 0 0.194 0 0 0 0 0
0 0 0.194 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.194 0 0 0 0 0
0 0 0.193 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.201 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.196 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.193 0 0 0 0 0
0 0 0.197 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.195 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.201 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.197 0 0 0 0 0
0 0 0.196 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.197 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.201 0 0 0 0 0
0 0 0.183 0 0 0 0 0
0 0 0.161 0 0 0 0 0
0 0 0.153 0 0 0 0 0
0 0 0.155 0 0 0 0 0
0 0 0.165 0 0 0 0 0
0 0 0.174 0 0 0 0 0
0 0 0.183 0 0 0 0 0
0 0 0.19 0 0 0 0 0
0 0 0.194 0 0 0 0 0
0 0 0.195 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.197 0 0 0 0 0
0 0 0.196 0 0 0 0 0
0 0 0.196 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.183 0 0 0 0 0
0 0 0.174 0 0 0 0 0
0 0 0.168 0 0 0 0 0
0 0 0.168 0 0 0 0 0
0 0 0.172 0 0 0 0 0
0 0 0.175 0 0 0 0 0
0 0 0.178 0 0 0 0 0
0 0 0.18 0 0 0 0 0
0 0 0.184 0 0 0 0 0
0 0 0.188 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.19 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.191 0 0 0 0 0
0 0 0.193 0 0 0 0 0
0 0 0.195 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.217 0 0 0 0 0
0 0 0.219 0 0 0 0 0
0 0 0.218 0 0 0 0 0
0 0 0.214 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.208 0 0 0 0 0
0 0 0.209 0 0 0 0 0
0 0 0.207 0 0 0 0 0
0 0 0.208 0 0 0 0 0
0 0 0.209 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.223 0 0 0 0 0
0 0 0.238 0 0 0 0 0
0 0 0.241 0 0 0 0 0
0 0 0.241 0 0 0 0 0
0 0 0.237 0 0 0 0 0
0 0 0.235 0 0 0 0 0
0 0 0.233 0 0 0 0 0
0 0 0.228 0 0 0 0 0
0 0 0.226 0 0 0 0 0
0 0 0.224 0 0 0 0 0
0 0 0.223 0 0 0 0 0
0 0 0.22 0 0 0 0 0
0 0 0.217 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.214 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.217 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.209 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.207 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.201 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.205 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.203 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.198 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.213 0 0 0 0 0
0 0 0.224 0 0 0 0 0
0 0 0.226 0 0 0 0 0
0 0 0.228 0 0 0 0 0
0 0 0.228 0 0 0 0 0
0 0 0.227 0 0 0 0 0
0 0 0.227 0 0 0 0 0
0 0 0.225 0 0 0 0 0
0 0 0.222 0 0 0 0 0
0 0 0.219 0 0 0 0 0
0 0 0.218 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.213 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.209 0 0 0 0 0
0 0 0.208 0 0 0 0 0
0 0 0.209 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.208 0 0 0 0 0
0 0 0.206 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.199 0 0 0 0 0
0 0 0.194 0 0 0 0 0
0 0 0.192 0 0 0 0 0
0 0 0.196 0 0 0 0 0
0 0 0.2 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.204 0 0 0 0 0
0 0 0.207 0 0 0 0 0
0 0 0.21 0 0 0 0 0
0 0 0.213 0 0 0 0 0
0 0 0.214 0 0 0 0 0
0 0 0.214 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.216 0 0 0 0 0
0 0 0.215 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.212 0 0 0 0 0
0 0 0.211 0 0 0 0 0
0 0 0.208 0 0 0 0 0
0 0 0.207 0 0 0 0 0
0 0 0.202 0 0 0 0 0
0 0 0.199 0 0 0 0 0
